1, 0.263711, -0.0577232, -2, 5, 0
1, 0.360612, -0.131724, -2, 5, 0
1, 0.392924, 0.0225701, -2, 5, 0
1, 0.304418, 0.0750154, -2, 5, 0
1, 0.0877464, 0.160535, -2, 5, 0
1, -0.0193196, 0.294224, -2, 5, 0
1, -0.141713, 0.15679, -2, 5, 0
1, -0.15731, 0.27898, -2, 5, 0
1, -0.0566869, 0.226893, -2, 5, 0
1, -0.0335668, 0.15462, -2, 5, 0
1, -0.0529116, 0.197294, -2, 5, 0
1, 0.0217389, 0.26189, -2, 5, 0
1, 0.0571771, 0.140731, -2, 5, 0
1, 0.108645, 0.131913, -2, 5, 0
1, 0.0496549, 0.305938, -2, 5, 0
1, 0.13401, 0.14011, -2, 5, 0
1, 0.175702, 0.0411828, -2, 5, 0
1, 0.14349, 0.139445, -2, 5, 0
1, 0.0797826, -0.0231231, -2, 5, 0
1, 0.192941, 0.0745264, -2, 5, 0
1, 0.221244, 0.214405, -2, 5, 0
1, 0.0516137, 0.292756, -2, 5, 0
1, -0.151496, 0.146163, -2, 5, 0
1, -0.190459, 0.0342581, -2, 5, 0
1, -0.284331, 0.00336265, -2, 5, 0
1, -0.126978, -0.0455351, -2, 5, 0
1, -0.114316, 0.00967144, -2, 5, 0
1, 0.0527064, -0.119869, -2, 5, 0
1, 0.00606408, -0.0642356, -2, 5, 0
1, -0.038638, -0.10044, -2, 5, 0
1, -0.00493881, -0.00074755, -2, 5, 0
1, 0.0815197, -0.0093303, -2, 5, 0
1, -0.0504274, -0.0983802, -2, 5, 0
1, -0.0991672, -0.0602659, -2, 5, 0
1, -0.174103, -0.0435101, -2, 5, 0
1, -0.0406963, 0.0107144, -2, 5, 0
1, -0.100571, -0.00177792, -2, 5, 0
1, -0.0779685, 0.0448552, -2, 5, 0
1, 0.117092, 0.0148286, -2, 5, 0
1, 0.113253, 0.0199126, -2, 5, 0
1, 0.0657873, -0.0825626, -2, 5, 0
1, 0.0845055, -0.086104, -2, 5, 0
1, 0.27381, -0.000292841, -2, 5, 0
1, 0.210794, -0.147414, -2, 5, 0
1, 0.130459, -0.185355, -2, 5, 0
1, 0.0993977, -0.02566, -2, 5, 0
1, 0.169418, -0.124335, -2, 5, 0
1, 0.143704, -0.127428, -2, 5, 0
1, 0.234899, -0.0265523, -2, 5, 0
1, 0.0690596, 0.0739407, -2, 5, 0
1, 0.0809875, 0.1991, -2, 5, 0
1, 0.108706, 0.175102, -2, 5, 0
1, 0.154513, 0.294972, -2, 5, 0
1, 0.236792, 0.37455, -2, 5, 0
1, 0.324523, 0.455356, -2, 5, 0
1, 0.264163, 0.505688, -2, 5, 0
1, 0.116152, 0.337075, -2, 5, 0
1, 0.103541, 0.483881, -2, 5, 0
1, 0.100404, 0.354917, -2, 5, 0
1, 0.0146258, 0.417528, -2, 5, 0
1, 0.0731846, 0.450709, -2, 5, 0
1, 0.0910472, 0.199722, -2, 5, 0
1, 0.234349, 0.191189, -2, 5, 0
1, 0.11445, 0.213384, -2, 5, 0
1, 0.139393, 0.469007, -2, 5, 0
1, -0.0532353, 0.518075, -2, 5, 0
1, 0.0974881, 0.550555, -2, 5, 0
1, -0.133788, 0.573961, -2, 5, 0
1, 0.00588848, 0.511918, -2, 5, 0
1, 0.0452541, 0.329774, -2, 5, 0
1, 0.0934251, 0.323522, -2, 5, 0
1, -0.0600094, 0.262242, -2, 5, 0
1, -0.088519, 0.406342, -2, 5, 0
1, -0.181848, 0.480474, -2, 5, 0
1, -0.077459, 0.440428, -2, 5, 0
1, -0.0198428, 0.393627, -2, 5, 0
1, -0.107981, 0.231703, -2, 5, 0
1, -0.0638192, 0.239975, -2, 5, 0
1, -0.10993, 0.159416, -2, 5, 0
1, -0.0694361, 0.199419, -2, 5, 0
1, -0.100656, 0.22882, -2, 5, 0
1, -0.235588, 0.285942, -2, 5, 0
1, -0.140665, 0.213717, -2, 5, 0
1, -0.156318, 0.0431403, -2, 5, 0
1, -0.373254, -0.0719779, -2, 5, 0
1, -0.567104, 0.0106836, -2, 5, 0
1, -0.452927, -0.0640413, -2, 5, 0
1, -0.38213, -0.0893835, -2, 5, 0
1, -0.466275, 0.0731856, -2, 5, 0
1, -0.439695, 0.221373, -2, 5, 0
1, -0.571016, 0.31894, -2, 5, 0
1, -0.627727, 0.341862, -2, 5, 0
1, -0.70348, 0.301997, -2, 5, 0
1, -0.885404, 0.309107, -2, 5, 0
1, -1.02452, 0.310599, -2, 5, 0
1, -0.986729, 0.303502, -2, 5, 0
1, -0.88278, 0.338018, -2, 5, 0
1, -0.940651, 0.332083, -2, 5, 0
1, -0.925075, 0.275806, -2, 5, 0
1, -0.898939, 0.285254, -2, 5, 0
1, -0.76672, 0.289692, -2, 5, 0
1, -0.67613, 0.278532, -2, 5, 0
1, -0.54501, 0.329693, -2, 5, 0
1, -0.770227, 0.297538, -2, 5, 0
1, -0.800798, 0.230633, -2, 5, 0
1, -0.830481, 0.416893, -2, 5, 0
1, -0.912923, 0.484774, -2, 5, 0
1, -0.905049, 0.425552, -2, 5, 0
1, -0.958917, 0.389126, -2, 5, 0
1, -0.953463, 0.410696, -2, 5, 0
1, -0.896269, 0.310043, -2, 5, 0
1, -0.744508, 0.321217, -2, 5, 0
1, -0.770172, 0.136056, -2, 5, 0
1, -0.721654, 0.0550353, -2, 5, 0
1, -0.674938, -0.0270477, -2, 5, 0
1, -0.709763, -0.056113, -2, 5, 0
1, -0.882153, -0.136249, -2, 5, 0
1, -0.843391, -0.281212, -2, 5, 0
1, -0.786661, -0.309152, -2, 5, 0
1, -0.598563, -0.207428, -2, 5, 0
1, -0.541518, -0.246558, -2, 5, 0
1, -0.579772, -0.230459, -2, 5, 0
1, -0.588883, -0.361435, -2, 5, 0
1, -0.592552, -0.456839, -2, 5, 0
1, -0.720006, -0.419037, -2, 5, 0
1, -0.664178, -0.443806, -2, 5, 0
1, -0.761447, -0.56123, -2, 5, 0
1, -0.843833, -0.437756, -2, 5, 0
1, -0.74657, -0.578654, -2, 5, 0
1, -0.855507, -0.66026, -2, 5, 0
1, -0.921527, -0.654974, -2, 5, 0
1, -0.944853, -0.788106, -2, 5, 0
1, -1.00855, -1.11002, -2, 5, 0
1, -0.916896, -0.984734, -2, 5, 0
1, -0.887978, -1.07036, -2, 5, 0
1, -0.920198, -1.29252, -2, 5, 0
1, -0.801179, -1.30448, -2, 5, 0
1, -0.766307, -1.35765, -2, 5, 0
1, -0.739464, -1.13891, -2, 5, 0
1, -0.847236, -1.06097, -2, 5, 0
1, -0.775425, -1.05467, -2, 5, 0
1, -0.863584, -0.918196, -2, 5, 0
1, -0.661678, -1.00546, -2, 5, 0
1, -0.550653, -1.00678, -2, 5, 0
1, -0.655569, -0.987602, -2, 5, 0
1, -0.847759, -1.1728, -2, 5, 0
1, -0.90474, -1.04582, -2, 5, 0
1, -0.828573, -1.05128, -2, 5, 0
1, -0.773741, -0.994165, -2, 5, 0
1, -0.742031, -0.94262, -2, 5, 0
1, -0.894997, -0.871356, -2, 5, 0
1, -0.862991, -0.846692, -2, 5, 0
1, -0.901299, -0.860094, -2, 5, 0
1, -0.842649, -0.869283, -2, 5, 0
1, -0.939523, -0.871266, -2, 5, 0
1, -1.00795, -0.80822, -2, 5, 0
1, -0.954377, -0.877767, -2, 5, 0
1, -1.00371, -0.736934, -2, 5, 0
1, -1.07909, -0.553516, -2, 5, 0
1, -1.17244, -0.50874, -2, 5, 0
1, -1.04726, -0.649808, -2, 5, 0
1, -1.06514, -0.702741, -2, 5, 0
1, -1.0049, -0.744869, -2, 5, 0
1, -1.03187, -0.755757, -2, 5, 0
1, -1.03241, -0.808231, -2, 5, 0
1, -1.04062, -0.884202, -2, 5, 0
1, -1.02999, -0.887055, -2, 5, 0
1, -1.1343, -0.785027, -2, 5, 0
1, -1.19001, -0.712656, -2, 5, 0
1, -1.24647, -0.725251, -2, 5, 0
1, -1.06939, -0.927207, -2, 5, 0
1, -1.18297, -0.887229, -2, 5, 0
1, -1.17157, -0.913822, -2, 5, 0
1, -1.25261, -1.11062, -2, 5, 0
1, -1.37742, -1.16213, -2, 5, 0
1, -1.35768, -1.15143, -2, 5, 0
1, -1.43953, -1.34139, -2, 5, 0
1, -1.5553, -1.25139, -2, 5, 0
1, -1.65823, -1.29753, -2, 5, 0
1, -1.49173, -1.37914, -2, 5, 0
1, -1.49855, -1.36219, -2, 5, 0
1, -1.50084, -1.52413, -2, 5, 0
1, -1.46857, -1.61903, -2, 5, 0
1, -1.54934, -1.72189, -2, 5, 0
1, -1.65668, -1.65887, -2, 5, 0
1, -1.76023, -1.50395, -2, 5, 0
1, -1.76458, -1.40253, -2, 5, 0
1, -1.60685, -1.48196, -2, 5, 0
1, -1.58616, -1.48302, -2, 5, 0
1, -1.90232, -1.54646, -2, 5, 0
1, -1.77364, -1.49488, -2, 5, 0
1, -1.89221, -1.47661, -2, 5, 0
1, -1.91225, -1.48899, -2, 5, 0
1, -1.79106, -1.54019, -2, 5, 0
1, -1.68378, -1.4007, -2, 5, 0
1, -1.56397, -1.24444, -2, 5, 0
1, -1.34765, -1.1954, -2, 5, 0
1, -1.37015, -1.27233, -2, 5, 0
1, -1.21611, -1.35011, -2, 5, 0
1, -1.11623, -1.38969, -2, 5, 0
1, -1.16263, -1.28003, -2, 5, 0
1, -1.55555, -1.33447, -2, 5, 0
1, -1.4672, -1.43344, -2, 5, 0
1, -1.55041, -1.37385, -2, 5, 0
1, -1.69051, -1.47352, -2, 5, 0
1, -1.58448, -1.44026, -2, 5, 0
1, -1.52105, -1.48758, -2, 5, 0
1, -1.65263, -1.64956, -2, 5, 0
1, -1.76894, -1.59319, -2, 5, 0
1, -1.77186, -1.55617, -2, 5, 0
1, -1.73552, -1.64383, -2, 5, 0
1, -1.69779, -1.62398, -2, 5, 0
1, -1.69286, -1.72191, -2, 5, 0
1, -1.79186, -1.64331, -2, 5, 0
1, -1.77793, -1.55691, -2, 5, 0
1, -1.95286, -1.3917, -2, 5, 0
1, -1.94724, -1.32219, -2, 5, 0
1, -1.77865, -1.21824, -2, 5, 0
1, -1.85531, -1.14058, -2, 5, 0
1, -1.9196, -1.1744, -2, 5, 0
1, -1.95935, -1.10073, -2, 5, 0
1, -1.93388, -1.08385, -2, 5, 0
1, -1.96874, -1.06731, -2, 5, 0
1, -1.89216, -1.06919, -2, 5, 0
1, -1.96295, -1.02862, -2, 5, 0
1, -2.17397, -0.994456, -2, 5, 0
1, -2.32033, -0.870966, -2, 5, 0
1, -2.43318, -0.896863, -2, 5, 0
1, -2.26813, -0.925654, -2, 5, 0
1, -2.3614, -0.67237, -2, 5, 0
1, -2.23272, -0.49938, -2, 5, 0
1, -2.25592, -0.43502, -2, 5, 0
1, -2.38261, -0.211887, -2, 5, 0
1, -2.33998, -0.0667335, -2, 5, 0
1, -2.48129, -0.062441, -2, 5, 0
1, -2.6216, 0.0866643, -2, 5, 0
1, -2.48448, 0.0698994, -2, 5, 0
1, -2.46615, 0.217769, -2, 5, 0
1, -2.5271, 0.303495, -2, 5, 0
1, -2.52447, 0.176331, -2, 5, 0
1, -2.40308, 0.103065, -2, 5, 0
1, -2.42778, 0.160637, -2, 5, 0
1, -2.39384, 0.294261, -2, 5, 0
1, -2.40332, 0.268912, -2, 5, 0
1, -2.3249, 0.455409, -2, 5, 0
1, -2.29436, 0.486876, -2, 5, 0
1, -2.2078, 0.471565, -2, 5, 0
1, -1.99978, 0.606752, -2, 5, 0
1, -2.08199, 0.580227, -2, 5, 0
1, -2.03337, 0.68946, -2, 5, 0
1, -1.97164, 0.725569, -2, 5, 0
1, -1.88741, 0.739043, -2, 5, 0
1, -1.87567, 0.621437, -2, 5, 0
1, -1.80365, 0.558887, -2, 5, 0
1, -1.67551, 0.532223, -2, 5, 0
1, -1.66363, 0.607736, -2, 5, 0
1, -1.73433, 0.587543, -2, 5, 0
1, -1.81115, 0.742734, -2, 5, 0
1, -1.69984, 0.741834, -2, 5, 0
1, -1.87364, 0.873703, -2, 5, 0
1, -1.9221, 0.7847, -2, 5, 0
1, -1.93642, 0.850239, -2, 5, 0
1, -1.82868, 0.957124, -2, 5, 0
1, -1.95187, 0.902764, -2, 5, 0
1, -1.93077, 1.20243, -2, 5, 0
1, -1.69534, 1.25334, -2, 5, 0
1, -1.66078, 1.24452, -2, 5, 0
1, -1.68401, 1.2035, -2, 5, 0
1, -1.7985, 1.13654, -2, 5, 0
1, -1.82231, 1.25481, -2, 5, 0
1, -1.86901, 1.30418, -2, 5, 0
1, -1.93228, 1.39051, -2, 5, 0
1, -2.04665, 1.56236, -2, 5, 0
1, -2.17037, 1.65812, -2, 5, 0
1, -2.07179, 1.67676, -2, 5, 0
1, -1.85654, 1.70208, -2, 5, 0
1, -2.0195, 1.83309, -2, 5, 0
1, -2.24163, 1.73304, -2, 5, 0
1, -2.29891, 1.8336, -2, 5, 0
1, -2.33474, 1.90517, -2, 5, 0
1, -2.42064, 1.80814, -2, 5, 0
1, -2.42015, 1.79392, -2, 5, 0
1, -2.38418, 1.72423, -2, 5, 0
1, -2.43939, 1.64892, -2, 5, 0
1, -2.3475, 1.49121, -2, 5, 0
1, -2.32458, 1.47558, -2, 5, 0
1, -2.27724, 1.50254, -2, 5, 0
1, -2.24424, 1.31552, -2, 5, 0
1, -2.23239, 1.26539, -2, 5, 0
1, -2.2996, 1.28522, -2, 5, 0
1, -2.41138, 1.34494, -2, 5, 0
1, -2.39046, 1.302, -2, 5, 0
1, -2.41434, 1.39304, -2, 5, 0
1, -2.6744, 1.38462, -2, 5, 0
1, -2.54733, 1.3269, -2, 5, 0
1, -2.49149, 1.26717, -2, 5, 0
1, -2.6228, 1.28872, -2, 5, 0
1, -2.69384, 1.13584, -2, 5, 0
1, -2.75342, 1.1695, -2, 5, 0
1, -2.71363, 0.966371, -2, 5, 0
1, -2.50796, 0.813031, -2, 5, 0
1, -2.47878, 0.877179, -2, 5, 0
1, -2.49405, 0.961974, -2, 5, 0
1, -2.34183, 0.823871, -2, 5, 0
1, -2.35104, 0.738305, -2, 5, 0
1, -2.22779, 0.895087, -2, 5, 0
1, -2.02862, 0.868003, -2, 5, 0
1, -1.81432, 0.894716, -2, 5, 0
1, -1.93428, 0.860999, -2, 5, 0
1, -2.00699, 0.951898, -2, 5, 0
1, -1.90169, 0.820145, -2, 5, 0
1, -1.94204, 0.787617, -2, 5, 0
1, -1.91379, 0.641753, -2, 5, 0
1, -1.88518, 0.496774, -2, 5, 0
1, -2.03735, 0.684944, -2, 5, 0
1, -1.99053, 0.712903, -2, 5, 0
1, -2.038, 0.717021, -2, 5, 0
1, -1.96609, 0.593306, -2, 5, 0
1, -1.69967, 0.579374, -2, 5, 0
1, -1.62476, 0.437278, -2, 5, 0
1, -1.67454, 0.503736, -2, 5, 0
1, -1.7167, 0.500026, -2, 5, 0
1, -1.59292, 0.587597, -2, 5, 0
1, -1.67491, 0.348189, -2, 5, 0
1, -1.63098, 0.313433, -2, 5, 0
1, -1.60882, 0.193657, -2, 5, 0
1, -1.60434, 0.106333, -2, 5, 0
1, -1.63696, 0.0162825, -2, 5, 0
1, -1.33635, 0.0456704, -2, 5, 0
1, -1.2782, 0.134665, -2, 5, 0
1, -1.10497, 0.108618, -2, 5, 0
1, -1.17047, 0.111109, -2, 5, 0
1, -1.20669, 0.0139835, -2, 5, 0
1, -1.47392, 0.0606967, -2, 5, 0
1, -1.52948, 0.108186, -2, 5, 0
1, -1.47951, -0.0426313, -2, 5, 0
1, -1.47623, -0.111267, -2, 5, 0
1, -1.48637, 0.00790602, -2, 5, 0
1, -1.53637, -0.0868786, -2, 5, 0
1, -1.57044, -0.143998, -2, 5, 0
1, -1.53451, -0.333656, -2, 5, 0
1, -1.24773, -0.366913, -2, 5, 0
1, -1.42793, -0.58091, -2, 5, 0
1, -1.19618, -0.687186, -2, 5, 0
1, -1.30182, -0.683322, -2, 5, 0
1, -1.41285, -0.732309, -2, 5, 0
1, -1.51636, -0.821397, -2, 5, 0
1, -1.49594, -0.783571, -2, 5, 0
1, -1.35519, -0.679709, -2, 5, 0
1, -1.23716, -0.583099, -2, 5, 0
1, -1.31365, -0.574943, -2, 5, 0
1, -1.5115, -0.445606, -2, 5, 0
1, -1.57148, -0.502485, -2, 5, 0
1, -1.46978, -0.463747, -2, 5, 0
1, -1.43171, -0.554874, -2, 5, 0
1, -1.34284, -0.530043, -2, 5, 0
1, -1.21861, -0.430544, -2, 5, 0
1, -1.10583, -0.446891, -2, 5, 0
1, -1.03624, -0.596043, -2, 5, 0
1, -1.36091, -0.607841, -2, 5, 0
1, -1.40324, -0.564647, -2, 5, 0
1, -1.29842, -0.799137, -2, 5, 0
1, -1.23459, -0.920407, -2, 5, 0
1, -1.20486, -0.939444, -2, 5, 0
1, -1.31103, -1.05309, -2, 5, 0
1, -1.21085, -1.11943, -2, 5, 0
1, -1.15035, -1.09734, -2, 5, 0
1, -1.16112, -1.22215, -2, 5, 0
1, -1.21026, -1.23472, -2, 5, 0
1, -1.13346, -1.22588, -2, 5, 0
1, -0.949854, -1.33026, -2, 5, 0
1, -0.950044, -1.27508, -2, 5, 0
1, -1.1325, -1.18485, -2, 5, 0
1, -1.23883, -1.06352, -2, 5, 0
1, -1.25501, -1.13822, -2, 5, 0
1, -0.930898, -1.11815, -2, 5, 0
1, -0.728221, -1.05757, -2, 5, 0
1, -0.839085, -1.10043, -2, 5, 0
1, -0.853643, -1.10376, -2, 5, 0
1, -0.920242, -0.950993, -2, 5, 0
1, -0.978648, -1.17229, -2, 5, 0
1, -0.814594, -1.12775, -2, 5, 0
1, -0.842951, -0.934049, -2, 5, 0
1, -0.688011, -0.931298, -2, 5, 0
1, -0.617678, -0.970022, -2, 5, 0
1, -0.551039, -0.831163, -2, 5, 0
1, -0.580379, -0.668465, -2, 5, 0
1, -0.459771, -0.89458, -2, 5, 0
1, -0.413941, -1.03949, -2, 5, 0
1, -0.716836, -0.990347, -2, 5, 0
1, -0.769041, -1.05672, -2, 5, 0
1, -0.688084, -0.898148, -2, 5, 0
1, -0.728889, -0.744921, -2, 5, 0
1, -0.754093, -0.735242, -2, 5, 0
1, -0.722565, -0.61454, -2, 5, 0
1, -0.849205, -0.816557, -2, 5, 0
1, -0.771438, -0.931887, -2, 5, 0
1, -0.821727, -1.0337, -2, 5, 0
1, -0.83992, -1.0867, -2, 5, 0
1, -0.636681, -0.885406, -2, 5, 0
1, -0.473028, -0.916476, -2, 5, 0
1, -0.692812, -0.883029, -2, 5, 0
1, -0.669418, -0.868893, -2, 5, 0
1, -0.603223, -0.970319, -2, 5, 0
1, -0.7792, -0.913961, -2, 5, 0
1, -0.738194, -0.760518, -2, 5, 0
1, -0.757168, -0.901046, -2, 5, 0
1, -0.873857, -0.968159, -2, 5, 0
1, -0.884298, -1.05254, -2, 5, 0
1, -0.982082, -0.95461, -2, 5, 0
1, -1.04314, -0.986423, -2, 5, 0
1, -0.950742, -0.932157, -2, 5, 0
1, -0.860408, -1.07393, -2, 5, 0
1, -0.844236, -1.01006, -2, 5, 0
1, -0.824726, -1.19943, -2, 5, 0
1, -0.620794, -1.20076, -2, 5, 0
1, -0.619571, -1.25024, -2, 5, 0
1, -0.575285, -1.13794, -2, 5, 0
1, -0.501992, -1.23498, -2, 5, 0
1, -0.512853, -1.21074, -2, 5, 0
1, -0.769065, -1.11844, -2, 5, 0
1, -0.655254, -1.15009, -2, 5, 0
1, -0.755373, -1.33097, -2, 5, 0
1, -0.768426, -1.55738, -2, 5, 0
1, -0.611544, -1.60757, -2, 5, 0
1, -0.481787, -1.71174, -2, 5, 0
1, -0.412188, -1.54391, -2, 5, 0
1, -0.408697, -1.5065, -2, 5, 0
1, -0.69588, -1.61245, -2, 5, 0
1, -0.590995, -1.60021, -2, 5, 0
1, -0.772114, -1.69697, -2, 5, 0
1, -0.788971, -1.68025, -2, 5, 0
1, -0.728146, -1.6764, -2, 5, 0
1, -0.669322, -1.6955, -2, 5, 0
1, -0.682902, -1.58456, -2, 5, 0
1, -0.643265, -1.56162, -2, 5, 0
1, -0.602362, -1.44008, -2, 5, 0
1, -0.656288, -1.58169, -2, 5, 0
1, -0.816822, -1.52843, -2, 5, 0
1, -0.703084, -1.57756, -2, 5, 0
1, -0.919618, -1.5267, -2, 5, 0
1, -0.833501, -1.56858, -2, 5, 0
1, -0.684295, -1.7305, -2, 5, 0
1, -0.888442, -1.6855, -2, 5, 0
1, -0.827816, -1.77151, -2, 5, 0
1, -0.771324, -1.81042, -2, 5, 0
1, -0.710475, -1.86282, -2, 5, 0
1, -0.647524, -1.79523, -2, 5, 0
1, -0.562841, -1.8427, -2, 5, 0
1, -0.702662, -1.69819, -2, 5, 0
1, -0.732207, -1.61233, -2, 5, 0
1, -0.783297, -1.62262, -2, 5, 0
1, -1.00313, -1.87892, -2, 5, 0
1, -0.753235, -1.90175, -2, 5, 0
1, -0.771494, -1.75671, -2, 5, 0
1, -0.950175, -1.74837, -2, 5, 0
1, -0.878418, -1.66236, -2, 5, 0
1, -0.739623, -1.63286, -2, 5, 0
1, -0.493058, -1.68949, -2, 5, 0
1, -0.450038, -1.76849, -2, 5, 0
1, -0.397522, -1.60187, -2, 5, 0
1, -0.471134, -1.68031, -2, 5, 0
1, -0.647029, -1.72975, -2, 5, 0
1, -0.675618, -1.85191, -2, 5, 0
1, -0.827091, -2.06157, -2, 5, 0
1, -0.992774, -2.28514, -2, 5, 0
1, -0.980727, -2.36262, -2, 5, 0
1, -1.06415, -2.42572, -2, 5, 0
1, -1.14161, -2.44162, -2, 5, 0
1, -1.26579, -2.35674, -2, 5, 0
1, -1.26527, -2.25757, -2, 5, 0
1, -1.14305, -2.25361, -2, 5, 0
1, -1.02208, -2.30126, -2, 5, 0
1, -1.08912, -2.30501, -2, 5, 0
1, -0.970373, -2.23355, -2, 5, 0
1, -0.889312, -2.1287, -2, 5, 0
1, -0.867245, -1.99704, -2, 5, 0
1, -0.80132, -1.9846, -2, 5, 0
1, -0.81524, -2.15439, -2, 5, 0
1, -0.814697, -2.18018, -2, 5, 0
1, -0.611246, -2.29335, -2, 5, 0
1, -0.386016, -2.22896, -2, 5, 0
1, -0.270439, -2.4263, -2, 5, 0
1, -0.297772, -2.46669, -2, 5, 0
1, -0.356059, -2.4597, -2, 5, 0
1, -0.438427, -2.41511, -2, 5, 0
1, -0.367251, -2.59874, -2, 5, 0
1, -0.343235, -2.51863, -2, 5, 0
1, -0.44498, -2.5943, -2, 5, 0
1, -0.324338, -2.55021, -2, 5, 0
1, -0.530128, -2.55749, -2, 5, 0
1, -0.553957, -2.43195, -2, 5, 0
1, -0.592587, -2.42688, -2, 5, 0
1, -0.794388, -2.40861, -2, 5, 0
1, -0.87831, -2.36363, -2, 5, 0
1, -0.80557, -2.35508, -2, 5, 0
1, -0.77492, -2.34183, -2, 5, 0
1, -0.701178, -2.43533, -2, 5, 0
1, -0.64104, -2.56426, -2, 5, 0
1, -0.815657, -2.54833, -2, 5, 0
1, -0.577357, -2.43286, -2, 5, 0
1, -0.558586, -2.29085, -2, 5, 0
1, -0.525794, -2.24967, -2, 5, 0
1, -0.474523, -2.20931, -2, 5, 0
1, -0.406012, -2.177, -2, 5, 0
1, -0.352171, -2.24348, -2, 5, 0
1, -0.153134, -2.24834, -2, 5, 0
1, 0.0406891, -2.36398, -2, 5, 0
1, 0.239185, -2.25551, -2, 5, 0
1, 0.311105, -2.22865, -2, 5, 0
1, 0.300986, -2.28967, -2, 5, 0
1, 0.277286, -2.30445, -2, 5, 0
1, 0.44946, -2.2581, -2, 5, 0
